tema,clasificacion,ponderacion,sumatoria_ponderaciones,contador,grado_de_conocimiento,matriz_ponderacion,matriz_inferencia,matriz_inferencia_final,dificultad,discriminacion,adivinacion,asintota,orden_evaluacion
75,1,0,0,1,-1,"[0, 0, 0]","[41.0760994923103, 28.848890493900292, 30.075010013789406]","[0, 0, 0]",0.25714286,1.0,0.410760994923103,1,-1
76,1,0,0,1,-1,"[0, 0, 0]","[42.99985540428931, 34.80329602677713, 22.196848568933554]","[0, 0, 0]",0.25714286,1.0,0.4299985540428931,1,-1
91,1,0,0,1,-1,"[0, 0, 0]","[31.29601455728594, 29.773582826648738, 38.930402616065315]","[0, 0, 0]",-1.45714286,1.0,0.3129601455728594,1,-1
100,1,0,0,1,-1,"[0, 0, 0]","[33.15750551097014, 28.935463598619194, 37.907030890410674]","[0, 0, 0]",-2.14285714,1.0,0.3315750551097014,1,-1
163,1,0,0,1,-1,"[0, 0, 0]","[31.27910963572184, 29.26723036348951, 39.453660000788645]","[0, 0, 0]",-1.45714286,1.0,0.3127910963572184,1,-1
173,1,0,0,1,-1,"[0, 0, 0]","[34.97600953400474, 30.186779549058464, 34.8372109169368]","[0, 0, 0]",-0.6,1.0,0.34976009534004737,1,-1
185,1,0,0,1,-1,"[0, 0, 0]","[37.0133441486743, 35.025142805229194, 27.961513046096513]","[0, 0, 0]",-0.6,1.0,0.370133441486743,1,-1
201,4,12.5,12.5,2,0,"[100, 0, 0]","[43.10995512411747, 35.03869990584461, 21.851344970037925]","[71.55497756205874, 17.519349952922305, 10.92567248501896]",2.31428571,1.0,0.4310995512411747,1,-1
207,4,9.375,9.375,2,0,"[100, 0, 0]","[27.7785927051928, 44.15993254151746, 28.061474753289744]","[63.88929635265315, 22.079966270714696, 14.030737376632164]",2.82857143,1.0,0.277785927051928,1,-1
27,1,0,0,1,-1,"[0, 0, 0]","[26.996251777788395, 29.297726537365026, 43.70602168484657]","[0, 0, 0]",-2.57142857,1.0,0.26996251777788394,1,-1
33,1,0,0,1,-1,"[0, 0, 0]","[19.92458997821896, 26.006326245348077, 54.06908377643296]","[0, 0, 0]",-2.57142857,1.0,0.19924589978218962,1,-1
34,1,0,0,1,-1,"[0, 0, 0]","[15.968275689263747, 24.2205450968406, 59.81117921389565]","[0, 0, 0]",-2.57142857,1.0,0.15968275689263747,1,-1
39,1,0,0,1,-1,"[0, 0, 0]","[13.243019404367024, 29.4167638861282, 57.340216709504766]","[0, 0, 0]",-2.57142857,1.0,0.13243019404367024,1,-1
42,4,87.5,437.5,6,2,"[0, 0, 100]","[27.983977481264414, 32.0886133979591, 39.92740912077647]","[13.99198874063221, 16.044306698979558, 69.96370456038824]",1.62857143,1.0,0.27983977481264416,1,-1
58,1,0,0,1,-1,"[0, 0, 0]","[41.04217897364645, 42.706914679923194, 16.250906346430337]","[0, 0, 0]",0.85714286,1.0,0.4104217897364645,1,-1
73,1,0,0,1,-1,"[0, 0, 0]","[25.92934015023131, 32.01407327947233, 42.05658657029637]","[0, 0, 0]",0.17142857,1.0,0.2592934015023131,1,-1
88,1,0,0,1,-1,"[0, 0, 0]","[28.28158553605831, 23.898817445740566, 47.81959701820113]","[0, 0, 0]",-1.54285714,1.0,0.28281585536058307,1,-1
99,1,0,0,1,-1,"[0, 0, 0]","[11.156708136989627, 17.51083095594976, 71.33246090706061]","[0, 0, 0]",-2.31428571,1.0,0.11156708136989626,1,-1
161,1,0,0,1,-1,"[0, 0, 0]","[27.298087139315687, 31.940609091935407, 40.761303768748895]","[0, 0, 0]",-2.57142857,1.0,0.27298087139315685,1,-1
170,1,0,0,1,-1,"[0, 0, 0]","[43.83814133470747, 30.91500816074861, 25.246850504543914]","[0, 0, 0]",-1.11428571,1.0,0.4383814133470747,1,-1
172,1,0,0,1,-1,"[0, 0, 0]","[15.949468638822673, 28.10887171448994, 55.941659646687384]","[0, 0, 0]",-0.68571429,1.0,0.15949468638822673,1,-1
184,1,0,0,1,-1,"[0, 0, 0]","[31.136876360214437, 40.620492981091694, 28.242630658693873]","[0, 0, 0]",-0.68571429,1.0,0.3113687636021444,1,-1
200,4,18.4375,36.875,3,0,"[100, 0, 0]","[40.98290113348722, 31.04202433230633, 27.975074534206456]","[70.49145056674361, 15.521012166153165, 13.987537267103228]",2.22857143,1.0,0.40982901133487215,1,-1
206,4,13.125,26.25,3,0,"[100, 0, 0]","[30.0428059599557, 40.8000330703168, 29.157160969727503]","[65.02140296883954, 20.400016542860904, 14.578580488299558]",2.74285714,1.0,0.300428059599557,1,-1
11,1,0,0,1,-1,"[0, 0, 0]","[8.903038022898093, 13.19726989744823, 77.89969207965368]","[0, 0, 0]",-2.65714286,1.0,0.08903038022898092,1,-1
25,1,0,0,1,-1,"[0, 0, 0]","[35.0759653004974, 24.11217464336734, 40.811860056135245]","[0, 0, 0]",-2.65714286,1.0,0.350759653004974,1,-1
57,4,10.0,10.0,2,0,"[100, 0, 0]","[30.882796613965336, 37.89055186024971, 31.226651525784966]","[65.44139865574702, 18.945273831331974, 15.613327512920993]",0.77142857,1.0,0.30882796613965335,1,-1
63,1,0,0,1,-1,"[0, 0, 0]","[22.035911913038607, 28.85062119655897, 49.113466890402414]","[0, 0, 0]",-0.77142857,1.0,0.22035911913038608,1,-1
72,1,0,0,1,-1,"[0, 0, 0]","[32.058117337026474, 29.937851954255528, 38.004030708718005]","[0, 0, 0]",0.08571429,1.0,0.32058117337026476,1,-1
80,1,0,0,1,-1,"[0, 0, 0]","[27.36197256232514, 27.821191040056142, 44.816836397618715]","[0, 0, 0]",-1.2,1.0,0.2736197256232514,1,-1
86,1,0,0,1,-1,"[0, 0, 0]","[25.023296905041718, 28.872604566517513, 46.10409852844078]","[0, 0, 0]",-1.62857143,1.0,0.2502329690504172,1,-1
183,1,0,0,1,-1,"[0, 0, 0]","[21.780202338193323, 28.04282426601014, 50.17697339579653]","[0, 0, 0]",-0.77142857,1.0,0.21780202338193322,1,-1
193,4,89.375,446.875,6,2,"[0, 0, 100]","[32.085218508153304, 38.901580876315414, 29.013200615531282]","[16.04260925407658, 19.45079043815752, 64.50660030776591]",1.54285714,1.0,0.320852185081533,1,-1
199,3,50,0,1,0,"[100, 0, 0]","[29.760025348904712, 39.10821198328364, 31.131762667811635]","[64.88000724028211, 19.554105482502646, 15.56588727721524]",2.14285714,1.0,0.2976002534890471,1,4
205,4,19.583333333333332,58.75,4,0,"[100, 0, 0]","[31.860016461465047, 39.20639732133737, 28.933586217197593]","[65.93000823073253, 19.603198660668685, 14.466793108598797]",2.65714286,1.0,0.31860016461465046,1,-1
8,1,0,0,1,-1,"[0, 0, 0]","[9.15064923019553, 10.986965715873549, 79.86238505393092]","[0, 0, 0]",-2.74285714,1.0,0.0915064923019553,1,-1
9,1,0,0,1,-1,"[0, 0, 0]","[16.98929211420612, 27.678701596698467, 55.33200628909542]","[0, 0, 0]",-2.74285714,1.0,0.1698929211420612,1,-1
36,1,0,0,1,-1,"[0, 0, 0]","[22.11542145150564, 22.100778630194707, 55.78379991829965]","[0, 0, 0]",-2.14285714,1.0,0.2211542145150564,1,-1
41,4,91.71875,458.59375,6,2,"[0, 0, 100]","[23.959783058099696, 35.38583959396217, 40.65437734793814]","[11.979891529064055, 17.69291979699466, 70.3271886739413]",1.45714286,1.0,0.23959783058099696,1,-1
55,4,20.0,20.0,2,0,"[100, 0, 0]","[28.9718320747953, 36.089325165081235, 34.93884276012346]","[64.48622775169753, 18.04390585600219, 17.469866392300286]",0.68571429,1.0,0.289718320747953,1,-1
62,1,0,0,1,-1,"[0, 0, 0]","[26.13930175271727, 24.02582257630432, 49.83487567097841]","[0, 0, 0]",-0.85714286,1.0,0.2613930175271727,1,-1
71,1,0,0,1,-1,"[0, 0, 0]","[38.23430087352829, 28.034400314796574, 33.731298811675146]","[0, 0, 0]",0.0,1.0,0.38234300873528293,1,-1
79,1,0,0,1,-1,"[0, 0, 0]","[23.74131325964915, 37.90242743384885, 38.356259306502]","[0, 0, 0]",-1.71428571,1.0,0.2374131325964915,1,-1
81,1,0,0,1,-1,"[0, 0, 0]","[12.9523567214134, 18.531169259755885, 68.5164740188307]","[0, 0, 0]",-1.28571429,1.0,0.129523567214134,1,-1
83,1,0,0,1,-1,"[0, 0, 0]","[23.847997084056434, 34.25293043945017, 41.8990724764934]","[0, 0, 0]",-1.71428571,1.0,0.23847997084056435,1,-1
182,1,0,0,1,-1,"[0, 0, 0]","[24.90132919604419, 25.234964317813922, 49.863706486141886]","[0, 0, 0]",-0.85714286,1.0,0.24901329196044192,1,-1
198,4,43.333333333333336,130.0,4,0,"[100, 0, 0]","[44.09724337458383, 30.84391981326472, 25.05883681215146]","[72.04801978733296, 15.421706756063616, 12.53027345660342]",2.05714286,1.0,0.44097243374583833,1,-1
204,3,75,30.0,2,1,"[0, 100, 0]","[26.050807565689688, 32.326993373730915, 41.62219906057939]","[13.025403782844844, 66.16349668686546, 20.811099530289695]",2.57142857,1.0,0.2605080756568969,1,11
6,1,0,0,1,-1,"[0, 0, 0]","[0.7049633904060383, 5.1568429353919, 94.13819367420206]","[0, 0, 0]",-2.82857143,1.0,0.007049633904060383,1,-1
7,1,0,0,1,-1,"[0, 0, 0]","[17.168779757426858, 23.9766824883206, 58.85453775425255]","[0, 0, 0]",-2.82857143,1.0,0.17168779757426858,1,-1
10,1,0,0,1,-1,"[0, 0, 0]","[40.149719308788775, 21.95467324274976, 37.89560744846146]","[0, 0, 0]",-0.08571429,1.0,0.4014971930878877,1,-1
35,1,0,0,1,-1,"[0, 0, 0]","[21.51607618484172, 25.21592425759911, 53.267999557559165]","[0, 0, 0]",-2.82857143,1.0,0.21516076184841718,1,-1
37,1,0,0,1,-1,"[0, 0, 0]","[7.040216173866813, 18.482452419242833, 74.47733140689034]","[0, 0, 0]",-2.82857143,1.0,0.07040216173866813,1,-1
54,4,40.0,40.0,2,0,"[100, 0, 0]","[31.086060422892913, 33.9480777363001, 34.965861840806994]","[65.49695003650136, 17.092249969141577, 17.410799994357056]",0.6,1.0,0.31086060422892914,1,-1
61,1,0,0,1,-1,"[0, 0, 0]","[18.996077102952018, 24.960590392791275, 56.0433325042567]","[0, 0, 0]",-0.94285714,1.0,0.1899607710295202,1,-1
78,1,0,0,1,-1,"[0, 0, 0]","[25.053779026881717, 33.651680782563886, 41.2945401905544]","[0, 0, 0]",-1.8,1.0,0.2505377902688172,1,-1
82,1,0,0,1,-1,"[0, 0, 0]","[20.692966930225882, 38.15476699930445, 41.15226607046965]","[0, 0, 0]",-1.8,1.0,0.2069296693022588,1,-1
181,1,0,0,1,-1,"[0, 0, 0]","[8.98067784134468, 26.186755202903733, 64.8325669557516]","[0, 0, 0]",-0.94285714,1.0,0.0898067784134468,1,-1
192,1,0,0,1,-1,"[0, 0, 0]","[34.21562922831621, 33.990435973252026, 31.793934798431756]","[0, 0, 0]",1.37142857,1.0,0.3421562922831621,1,-1
197,3,95,78.125,2,2,"[0, 0, 100]","[30.400141037973547, 37.7737144466595, 31.82614451536695]","[15.197245248180721, 19.102944015136327, 65.69981073668295]",1.97142857,1.0,0.3040014103797355,1,9
203,3,60,0,1,0,"[100, 0, 0]","[20.166479943586545, 36.016064007125046, 43.8174560492884]","[60.083239971793276, 18.008032003562523, 21.9087280246442]",2.48571429,1.0,0.20166479943586546,1,3
12,1,0,0,1,-1,"[0, 0, 0]","[12.935038551304354, 21.902185060698105, 65.16277638799754]","[0, 0, 0]",-2.91428571,1.0,0.12935038551304354,1,-1
19,3,80,0,1,1,"[0, 100, 0]","[21.107907684822784, 35.084407972765355, 43.80768434241186]","[0.0, 100.0, 0.0]",0.51428571,1.0,0.21107907684822785,1,1
23,1,0,0,1,-1,"[0, 0, 0]","[20.930058005290427, 31.233397821684193, 47.83654417302537]","[0, 0, 0]",-1.02857143,1.0,0.20930058005290428,1,-1
24,1,0,0,1,-1,"[0, 0, 0]","[24.948750036262656, 29.846405473714643, 45.20484449002271]","[0, 0, 0]",-1.88571429,1.0,0.24948750036262657,1,-1
26,1,0,0,1,-1,"[0, 0, 0]","[27.1913704948198, 24.7449525536737, 48.06367695150649]","[0, 0, 0]",-2.91428571,1.0,0.271913704948198,1,-1
53,1,0,0,1,-1,"[0, 0, 0]","[33.8905031929794, 33.939615685210576, 32.169881121810015]","[0, 0, 0]",0.51428571,1.0,0.33890503192979404,1,-1
94,1,0,0,1,-1,"[0, 0, 0]","[29.787116299864604, 44.214139525629506, 25.9987441745059]","[0, 0, 0]",-2.91428571,1.0,0.297871162998646,1,-1
186,1,0,0,1,-1,"[0, 0, 0]","[42.22597297576711, 34.01073413375323, 23.76329289047966]","[0, 0, 0]",-0.17142857,1.0,0.42225972975767107,1,-1
191,1,0,0,1,-1,"[0, 0, 0]","[23.08249475471714, 38.7881611878482, 38.12934405743467]","[0, 0, 0]",1.28571429,1.0,0.2308249475471714,1,-1
196,3,80,297.65625,4,1,"[0, 100, 0]","[34.964199831198314, 34.03783726309234, 30.997962905709347]","[0.0, 100.0, 0.0]",1.88571429,1.0,0.34964199831198317,1,10
202,3,50,250.0,4,0,"[100, 0, 0]","[100.0, 0.0, 0.0]","[100.0, 0.0, 0.0]",2.4,1.0,1.0,1,12
2,1,0,0,1,-1,"[0, 0, 0]","[28.098710137294088, 31.02540918983891, 40.875880672867005]","[0, 0, 0]",-1.97142857,1.0,0.28098710137294086,1,-1
13,4,100.0,200,3,2,"[0, 0, 100]","[32.20549136854767, 34.90149284199016, 32.89301578946218]","[16.102149484757767, 17.450808040126915, 66.44704247511532]",-2.31428571,1.0,0.3220549136854767,1,-1
14,1,0,0,1,-1,"[0, 0, 0]","[29.90396020464077, 33.101362089929246, 36.994677705429986]","[0, 0, 0]",-2.14285714,1.0,0.2990396020464077,1,-1
17,4,100.0,400.0,5,2,"[0, 0, 100]","[30.08521524186402, 35.78040316104094, 34.13438159709504]","[15.042611639745651, 17.890204785941556, 67.06718357431279]",-2.22857143,1.0,0.3008521524186402,1,-1
20,4,100.0,100,2,2,"[0, 0, 100]","[29.99376230144093, 34.01242773284672, 35.99380996571235]","[14.996884895416985, 17.00620888569099, 67.99690621889202]",-2.14285714,1.0,0.2999376230144093,1,-1
40,4,99.4140625,397.65625,5,2,"[0, 0, 100]","[30.066608839947474, 35.91930900883244, 34.01408215122009]","[15.033304419973737, 17.95965450441622, 67.00704107561005]",-2.4,1.0,0.30066608839947473,1,-1
51,4,94.53125,756.25,9,2,"[0, 0, 100]","[33.00889944869163, 36.859799588606826, 30.131300962701545]","[16.504449724345815, 18.429899794303413, 65.06565048135077]",-2.48571429,1.0,0.3300889944869163,1,-1
52,4,79.16666666666667,475.0,7,1,"[0, 100, 0]","[29.82143507257513, 38.1599881424657, 32.018576784959166]","[14.910717536287565, 69.07999407123285, 16.009288392479583]",-2.31428571,1.0,0.2982143507257513,1,-1
1,4,96.97265625,775.78125,9,2,"[0, 0, 100]","[29.874116689584596, 34.81893394368584, 35.30694936672957]","[14.937058344792298, 17.40946697184292, 67.65347468336478]",-3.0,1.0,0.29874116689584596,1,-1
