tema,clasificacion,ponderacion,sumatoria_ponderaciones,contador,grado_de_conocimiento,matriz_ponderacion,matriz_inferencia,matriz_inferencia_final,dificultad,discriminacion,adivinacion,asintota,orden_evaluacion
164,1,0,0,1,-1,"[0, 0, 0]","[15.094244101004481, 30.083500651165785, 54.82225524782972]","[0, 0, 0]",-1.37142857,1.0,0.1509424410100448,1,-1
165,1,0,0,1,-1,"[0, 0, 0]","[35.33516788988418, 30.823201581397093, 33.84163052871874]","[0, 0, 0]",-1.28571429,1.0,0.35335167889884184,1,-1
166,1,0,0,1,-1,"[0, 0, 0]","[42.23885280438251, 19.92771198276247, 37.83343521285502]","[0, 0, 0]",-1.37142857,1.0,0.4223885280438251,1,-1
167,1,0,0,1,-1,"[0, 0, 0]","[39.88730857491484, 25.30777765799638, 34.80491376708878]","[0, 0, 0]",-1.28571429,1.0,0.3988730857491484,1,-1
174,4,100.0,100,2,2,"[0, 0, 100]","[17.939356905854563, 30.845580825002195, 51.21506226914324]","[8.969674926096321, 15.422792515833528, 75.60753255807015]",-0.51428571,1.0,0.17939356905854564,1,-1
188,1,0,0,1,-1,"[0, 0, 0]","[31.69232110653521, 34.120824947694864, 34.18685394576992]","[0, 0, 0]",1.02857143,1.0,0.3169232110653521,1,-1
189,1,0,0,1,-1,"[0, 0, 0]","[23.40175492362878, 31.637704493918488, 44.96054058245273]","[0, 0, 0]",1.11428571,1.0,0.2340175492362878,1,-1
194,1,0,0,1,-1,"[0, 0, 0]","[28.934118339612137, 39.31881333307615, 31.747068327311716]","[0, 0, 0]",1.71428571,1.0,0.28934118339612136,1,-1
208,3,74,46.0,2,1,"[0, 100, 0]","[31.052173889169953, 44.22597959172161, 24.721846519108432]","[15.526086944584977, 72.11298979586081, 12.360923259554216]",2.91428571,1.0,0.31052173889169954,1,5
28,1,0,0,1,-1,"[0, 0, 0]","[29.018574655902768, 20.896790410403636, 50.08463493369361]","[0, 0, 0]",-2.48571429,1.0,0.2901857465590277,1,-1
29,1,0,0,1,-1,"[0, 0, 0]","[31.046533003823395, 20.831474593663497, 48.1219924025131]","[0, 0, 0]",-2.48571429,1.0,0.31046533003823396,1,-1
59,1,0,0,1,-1,"[0, 0, 0]","[38.79657266025909, 42.04813614070056, 19.155291199040356]","[0, 0, 0]",0.94285714,1.0,0.3879657266025909,1,-1
60,1,0,0,1,-1,"[0, 0, 0]","[31.202020099808518, 33.885011567094914, 34.91296833309656]","[0, 0, 0]",0.94285714,1.0,0.3120202009980852,1,-1
74,1,0,0,1,-1,"[0, 0, 0]","[36.42231248554948, 31.55683779244039, 32.02084972201012]","[0, 0, 0]",0.25714286,1.0,0.36422312485549485,1,-1
75,1,0,0,1,-1,"[0, 0, 0]","[41.07609949231029, 28.848890493900292, 30.075010013789417]","[0, 0, 0]",0.25714286,1.0,0.4107609949231029,1,-1
76,1,0,0,1,-1,"[0, 0, 0]","[42.999855404289306, 34.80329602677714, 22.196848568933557]","[0, 0, 0]",0.25714286,1.0,0.42999855404289306,1,-1
91,1,0,0,1,-1,"[0, 0, 0]","[31.296014557285922, 29.773582826648802, 38.930402616065265]","[0, 0, 0]",-1.45714286,1.0,0.3129601455728592,1,-1
100,1,0,0,1,-1,"[0, 0, 0]","[33.15750551097044, 28.9354635986187, 37.907030890410866]","[0, 0, 0]",-2.14285714,1.0,0.33157505510970436,1,-1
163,1,0,0,1,-1,"[0, 0, 0]","[31.279109635721845, 29.26723036348952, 39.453660000788645]","[0, 0, 0]",-1.45714286,1.0,0.31279109635721847,1,-1
173,1,0,0,1,-1,"[0, 0, 0]","[34.97600953400473, 30.186779549058464, 34.8372109169368]","[0, 0, 0]",-0.6,1.0,0.3497600953400473,1,-1
185,1,0,0,1,-1,"[0, 0, 0]","[37.0133441486743, 35.025142805229194, 27.96151304609652]","[0, 0, 0]",-0.6,1.0,0.370133441486743,1,-1
201,3,94,0,1,2,"[0, 0, 100]","[43.10995512411747, 35.03869990584461, 21.851344970037925]","[21.554977562058735, 17.519349952922305, 60.925672485018964]",2.31428571,1.0,0.4310995512411747,1,9
207,3,92,8.5,2,2,"[0, 0, 100]","[27.778592706271176, 44.15993254044467, 28.061474753284145]","[13.889296353135588, 22.079966270222336, 64.03073737664207]",2.82857143,1.0,0.27778592706271177,1,4
27,1,0,0,1,-1,"[0, 0, 0]","[26.996251777788398, 29.297726537365033, 43.706021684846576]","[0, 0, 0]",-2.57142857,1.0,0.269962517777884,1,-1
33,1,0,0,1,-1,"[0, 0, 0]","[19.924589978219032, 26.00632624534806, 54.069083776432905]","[0, 0, 0]",-2.57142857,1.0,0.19924589978219032,1,-1
34,1,0,0,1,-1,"[0, 0, 0]","[15.968275689263123, 24.220545096841448, 59.811179213895436]","[0, 0, 0]",-2.57142857,1.0,0.15968275689263123,1,-1
39,1,0,0,1,-1,"[0, 0, 0]","[13.243019404294248, 29.41676388608392, 57.34021670962185]","[0, 0, 0]",-2.57142857,1.0,0.13243019404294248,1,-1
42,1,0,0,1,-1,"[0, 0, 0]","[27.983977481264414, 32.0886133979591, 39.92740912077647]","[0, 0, 0]",1.62857143,1.0,0.27983977481264416,1,-1
58,1,0,0,1,-1,"[0, 0, 0]","[41.04217897364646, 42.7069146799232, 16.25090634643034]","[0, 0, 0]",0.85714286,1.0,0.4104217897364646,1,-1
73,1,0,0,1,-1,"[0, 0, 0]","[25.92934015023131, 32.01407327947232, 42.05658657029636]","[0, 0, 0]",0.17142857,1.0,0.2592934015023131,1,-1
88,1,0,0,1,-1,"[0, 0, 0]","[28.2815855360583, 23.898817445740573, 47.81959701820113]","[0, 0, 0]",-1.54285714,1.0,0.282815855360583,1,-1
99,1,0,0,1,-1,"[0, 0, 0]","[11.156708136914858, 17.510830955876227, 71.33246090720893]","[0, 0, 0]",-2.31428571,1.0,0.11156708136914859,1,-1
161,1,0,0,1,-1,"[0, 0, 0]","[27.2980871392892, 31.94060909192852, 40.761303768782284]","[0, 0, 0]",-2.57142857,1.0,0.272980871392892,1,-1
170,1,0,0,1,-1,"[0, 0, 0]","[43.83814133470747, 30.91500816074861, 25.24685050454391]","[0, 0, 0]",-1.11428571,1.0,0.4383814133470747,1,-1
172,1,0,0,1,-1,"[0, 0, 0]","[15.949468638822669, 28.108871714489936, 55.94165964668739]","[0, 0, 0]",-0.68571429,1.0,0.1594946863882267,1,-1
184,1,0,0,1,-1,"[0, 0, 0]","[31.136876360214433, 40.62049298109169, 28.24263065869387]","[0, 0, 0]",-0.68571429,1.0,0.3113687636021443,1,-1
200,3,75,135.5,3,1,"[0, 100, 0]","[40.98290113348722, 31.04202433230632, 27.975074534206456]","[20.491450566743605, 65.52101216615316, 13.987537267103232]",2.22857143,1.0,0.40982901133487215,1,11
206,3,55,306.25,6,0,"[100, 0, 0]","[30.042805694070328, 40.800033223997566, 29.15716108193211]","[65.02140284703516, 20.400016611998783, 14.578580540966055]",2.74285714,1.0,0.3004280569407033,1,7
11,1,0,0,1,-1,"[0, 0, 0]","[8.903038022819402, 13.19726989735805, 77.89969207982256]","[0, 0, 0]",-2.65714286,1.0,0.08903038022819403,1,-1
25,1,0,0,1,-1,"[0, 0, 0]","[35.075965300497444, 24.112174643367318, 40.81186005613523]","[0, 0, 0]",-2.65714286,1.0,0.3507596530049744,1,-1
57,1,0,0,1,-1,"[0, 0, 0]","[30.882796613965336, 37.89055186024982, 31.226651525784842]","[0, 0, 0]",0.77142857,1.0,0.30882796613965335,1,-1
63,1,0,0,1,-1,"[0, 0, 0]","[22.035911913038614, 28.85062119655897, 49.11346689040242]","[0, 0, 0]",-0.77142857,1.0,0.22035911913038614,1,-1
72,1,0,0,1,-1,"[0, 0, 0]","[32.05811733702646, 29.937851954255528, 38.004030708718]","[0, 0, 0]",0.08571429,1.0,0.3205811733702646,1,-1
80,1,0,0,1,-1,"[0, 0, 0]","[27.361972562325132, 27.821191040056153, 44.8168363976187]","[0, 0, 0]",-1.2,1.0,0.2736197256232513,1,-1
86,1,0,0,1,-1,"[0, 0, 0]","[25.023296905041715, 28.872604566517506, 46.10409852844078]","[0, 0, 0]",-1.62857143,1.0,0.25023296905041714,1,-1
183,1,0,0,1,-1,"[0, 0, 0]","[21.780202338193323, 28.042824266010147, 50.17697339579652]","[0, 0, 0]",-0.77142857,1.0,0.21780202338193322,1,-1
193,1,0,0,1,-1,"[0, 0, 0]","[32.08521850815332, 38.90158087631544, 29.013200615531243]","[0, 0, 0]",1.54285714,1.0,0.3208521850815332,1,-1
199,3,71,100,2,1,"[0, 100, 0]","[29.76002534890115, 39.108211983283866, 31.131762667814982]","[14.880012674450574, 69.55410599164193, 15.565881333907491]",2.14285714,1.0,0.2976002534890115,1,10
205,3,100,334.25,7,2,"[0, 0, 100]","[31.859959582416188, 39.20644913544689, 28.933591282136927]","[15.929979791208094, 19.603224567723444, 64.46679564106846]",2.65714286,1.0,0.31859959582416186,1,8
8,1,0,0,1,-1,"[0, 0, 0]","[9.150649230198217, 10.986965715869996, 79.86238505393179]","[0, 0, 0]",-2.74285714,1.0,0.09150649230198217,1,-1
9,1,0,0,1,-1,"[0, 0, 0]","[16.989292114208066, 27.678701596692367, 55.33200628909957]","[0, 0, 0]",-2.74285714,1.0,0.16989292114208066,1,-1
36,1,0,0,1,-1,"[0, 0, 0]","[22.115421451511683, 22.10077863018662, 55.7837999183017]","[0, 0, 0]",-2.14285714,1.0,0.22115421451511683,1,-1
41,1,0,0,1,-1,"[0, 0, 0]","[23.95978305809743, 35.38583959396024, 40.65437734794234]","[0, 0, 0]",1.45714286,1.0,0.23959783058097428,1,-1
55,1,0,0,1,-1,"[0, 0, 0]","[28.971832074779304, 36.089325165136025, 34.93884276008468]","[0, 0, 0]",0.68571429,1.0,0.289718320747793,1,-1
62,1,0,0,1,-1,"[0, 0, 0]","[26.13930175271876, 24.02582257630226, 49.83487567097898]","[0, 0, 0]",-0.85714286,1.0,0.26139301752718763,1,-1
71,1,0,0,1,-1,"[0, 0, 0]","[38.23430087352846, 28.034400314796386, 33.731298811675146]","[0, 0, 0]",0.0,1.0,0.3823430087352846,1,-1
79,1,0,0,1,-1,"[0, 0, 0]","[23.741313259649328, 37.90242743384905, 38.35625930650163]","[0, 0, 0]",-1.71428571,1.0,0.23741313259649327,1,-1
81,1,0,0,1,-1,"[0, 0, 0]","[12.952356721411565, 18.531169259756144, 68.51647401883228]","[0, 0, 0]",-1.28571429,1.0,0.12952356721411565,1,-1
83,1,0,0,1,-1,"[0, 0, 0]","[23.84799708405655, 34.2529304394497, 41.89907247649375]","[0, 0, 0]",-1.71428571,1.0,0.23847997084056552,1,-1
182,1,0,0,1,-1,"[0, 0, 0]","[24.90132919603982, 25.2349643178175, 49.863706486142675]","[0, 0, 0]",-0.85714286,1.0,0.2490132919603982,1,-1
198,3,85,324.25,5,2,"[0, 0, 100]","[44.09724337407932, 30.84391981319427, 25.058836812726398]","[22.04862168703966, 15.421959906597134, 62.5294184063632]",2.05714286,1.0,0.4409724337407932,1,13
204,3,68,44.5,2,1,"[0, 100, 0]","[26.050797130352688, 32.335441538734216, 41.6137613309131]","[13.025398565176344, 66.16772076936711, 20.80688066545655]",2.57142857,1.0,0.2605079713035269,1,2
6,1,0,0,1,-1,"[0, 0, 0]","[0.7049633903380067, 5.156842936309274, 94.13819367335273]","[0, 0, 0]",-2.82857143,1.0,0.007049633903380067,1,-1
7,1,0,0,1,-1,"[0, 0, 0]","[17.16877975874114, 23.976682486977843, 58.854537754281]","[0, 0, 0]",-2.82857143,1.0,0.17168779758741143,1,-1
10,1,0,0,1,-1,"[0, 0, 0]","[40.14971930879875, 21.954673242726496, 37.89560744847474]","[0, 0, 0]",-0.08571429,1.0,0.40149719308798754,1,-1
35,1,0,0,1,-1,"[0, 0, 0]","[21.516076183805303, 25.215924257425876, 53.26799955876883]","[0, 0, 0]",-2.82857143,1.0,0.21516076183805302,1,-1
37,1,0,0,1,-1,"[0, 0, 0]","[7.040216174678665, 18.482452420144142, 74.4773314051772]","[0, 0, 0]",-2.82857143,1.0,0.07040216174678665,1,-1
54,1,0,0,1,-1,"[0, 0, 0]","[31.086060422861074, 33.94807773636037, 34.96586184077856]","[0, 0, 0]",0.6,1.0,0.3108606042286107,1,-1
61,1,0,0,1,-1,"[0, 0, 0]","[18.99607710267924, 24.960590392771966, 56.04333250454878]","[0, 0, 0]",-0.94285714,1.0,0.1899607710267924,1,-1
78,1,0,0,1,-1,"[0, 0, 0]","[25.05377902671872, 33.6516807826808, 41.29454019060048]","[0, 0, 0]",-1.8,1.0,0.2505377902671872,1,-1
82,1,0,0,1,-1,"[0, 0, 0]","[20.69296693037845, 38.15476699930143, 41.152266070320124]","[0, 0, 0]",-1.8,1.0,0.2069296693037845,1,-1
181,1,0,0,1,-1,"[0, 0, 0]","[8.980677841671111, 26.186755203541836, 64.83256695478705]","[0, 0, 0]",-0.94285714,1.0,0.08980677841671111,1,-1
192,1,0,0,1,-1,"[0, 0, 0]","[34.215629229195585, 33.990435972480505, 31.79393479832391]","[0, 0, 0]",1.37142857,1.0,0.3421562922919559,1,-1
197,3,71,200,3,1,"[0, 100, 0]","[30.400141098803168, 37.77371455076192, 31.826144350434916]","[15.200070549401584, 68.88685727538096, 15.913072175217458]",1.97142857,1.0,0.3040014109880317,1,12
203,3,89,0,1,2,"[0, 0, 100]","[19.8633199717408, 36.7027367263848, 43.4339433018744]","[9.9316599858704, 18.3513683631924, 71.7169716509372]",2.48571429,1.0,0.198633199717408,1,1
12,1,0,0,1,-1,"[0, 0, 0]","[12.93503835081426, 21.902185192063016, 65.1627764571227]","[0, 0, 0]",-2.91428571,1.0,0.1293503835081426,1,-1
19,1,0,0,1,-1,"[0, 0, 0]","[21.10790775464532, 35.084407927141086, 43.80768431821359]","[0, 0, 0]",0.51428571,1.0,0.21107907754645322,1,-1
23,1,0,0,1,-1,"[0, 0, 0]","[20.930057986239454, 31.23339796524342, 47.836544048517126]","[0, 0, 0]",-1.02857143,1.0,0.20930057986239453,1,-1
24,1,0,0,1,-1,"[0, 0, 0]","[24.948750012493218, 29.84640549048284, 45.204844497023934]","[0, 0, 0]",-1.88571429,1.0,0.24948750012493218,1,-1
26,1,0,0,1,-1,"[0, 0, 0]","[27.191370250601913, 24.744952350252454, 48.06367739914562]","[0, 0, 0]",-2.91428571,1.0,0.27191370250601915,1,-1
53,1,0,0,1,-1,"[0, 0, 0]","[33.89050318187907, 33.93961569342288, 32.169881124698044]","[0, 0, 0]",0.51428571,1.0,0.33890503181879067,1,-1
94,1,0,0,1,-1,"[0, 0, 0]","[29.787115933961132, 44.21413974829439, 25.998744317744453]","[0, 0, 0]",-2.91428571,1.0,0.29787115933961134,1,-1
186,1,0,0,1,-1,"[0, 0, 0]","[42.225972969271886, 34.01073413476227, 23.763292895965836]","[0, 0, 0]",-0.17142857,1.0,0.42225972969271885,1,-1
191,1,0,0,1,-1,"[0, 0, 0]","[23.082494606407728, 38.78816090681546, 38.12934448677681]","[0, 0, 0]",1.28571429,1.0,0.23082494606407727,1,-1
196,3,91,377.5,5,2,"[0, 0, 100]","[34.9641973116473, 34.03786188555263, 30.997940802800077]","[17.48209865582365, 17.018930942776315, 65.49897040140004]",1.88571429,1.0,0.349641973116473,1,14
202,3,74,300,4,1,"[0, 100, 0]","[0.0, 100.0, 0.0]","[0.0, 100.0, 0.0]",2.4,1.0,0.0,1,3
2,1,0,0,1,-1,"[0, 0, 0]","[28.098703147022047, 31.02537117182134, 40.875925681156616]","[0, 0, 0]",-1.97142857,1.0,0.28098703147022047,1,-1
13,1,0,0,1,-1,"[0, 0, 0]","[32.205491778632826, 34.90149138902403, 32.89301683234314]","[0, 0, 0]",-2.31428571,1.0,0.3220549177863283,1,-1
14,1,0,0,1,-1,"[0, 0, 0]","[29.903956057142146, 33.101368566585236, 36.99467537627261]","[0, 0, 0]",-2.14285714,1.0,0.29903956057142145,1,-1
17,4,100.0,100,2,2,"[0, 0, 100]","[30.085205316836266, 35.78040170262772, 34.134392980536]","[15.042602658418133, 17.89020085131386, 67.067196490268]",-2.22857143,1.0,0.30085205316836267,1,-1
20,1,0,0,1,-1,"[0, 0, 0]","[29.993776137394313, 34.01239194260268, 35.993831920003]","[0, 0, 0]",-2.14285714,1.0,0.2999377613739431,1,-1
40,4,100.0,400,5,2,"[0, 0, 100]","[30.06658512703372, 35.91928466870712, 34.01413020425916]","[15.03329256351686, 17.95964233435356, 67.00706510212959]",-2.4,1.0,0.3006658512703372,1,-1
51,4,100.0,900,10,2,"[0, 0, 100]","[33.01346810150484, 36.85521757015861, 30.131314328336533]","[16.50673405075242, 18.427608785079304, 65.06565716416827]",-2.48571429,1.0,0.3301346810150484,1,-1
52,4,96.25,577.5,7,2,"[0, 0, 100]","[30.404334260683214, 37.881576050102105, 31.71408968921468]","[15.202167130341609, 18.94078802505106, 65.85704484460733]",-2.31428571,1.0,0.30404334260683213,1,-1
1,4,100.0,600,7,2,"[0, 0, 100]","[29.871104650019603, 34.81701349063356, 35.31188185934684]","[14.935552325009802, 17.40850674531678, 67.65594092967342]",-3.0,1.0,0.29871104650019603,1,-1
