tema,clasificacion,ponderacion,sumatoria_ponderaciones,contador,grado_de_conocimiento,matriz_ponderacion,matriz_inferencia,matriz_inferencia_final,dificultad,discriminacion,adivinacion,asintota,orden_evaluacion
100,4,62.57608695652174,33,24,0,"[100, 0, 0]","[33.15750551097019, 28.935463598619098, 37.90703089041071]","[66.5787527554851, 14.467731799309549, 18.953515445205355]",-2.14285714,1.0,0.33157505510970187,1,-1
163,4,62.5,62.5,2,0,"[100, 0, 0]","[31.27910963572184, 29.267230363489517, 39.453660000788645]","[65.63955481786093, 14.633615181744759, 19.726830000394322]",-1.45714286,1.0,0.3127910963572184,1,-1
173,1,0,0,1,-1,"[0, 0, 0]","[34.976009534004746, 30.186779549058464, 34.8372109169368]","[0, 0, 0]",-0.6,1.0,0.3497600953400475,1,-1
185,1,0,0,1,-1,"[0, 0, 0]","[37.0133441486743, 35.02514280522919, 27.961513046096513]","[0, 0, 0]",-0.6,1.0,0.370133441486743,1,-1
201,1,0,0,1,-1,"[0, 0, 0]","[43.10995512411747, 35.0386999058446, 21.85134497003792]","[0, 0, 0]",2.31428571,1.0,0.4310995512411747,1,-1
207,1,0,0,1,-1,"[0, 0, 0]","[27.77859270530628, 44.159932541429384, 28.061474753264328]","[0, 0, 0]",2.82857143,1.0,0.2777859270530628,1,-1
27,4,100.0,600,7,2,"[0, 0, 100]","[26.996251777788395, 29.297726537365037, 43.70602168484657]","[13.498125888894199, 14.648863268682517, 71.85301084242329]",-2.57142857,1.0,0.26996251777788394,1,-1
33,4,100.0,1000,11,2,"[0, 0, 100]","[19.924589978218982, 26.006326245348077, 54.06908377643295]","[9.962294989109491, 13.003163122674039, 77.03454188821647]",-2.57142857,1.0,0.19924589978218982,1,-1
34,4,29.6875,100,3,2,"[100, 0, 0]","[15.968275689263628, 24.22054509684077, 59.811179213895606]","[57.98413784463181, 12.110272548420383, 29.905589606947803]",-2.57142857,1.0,0.15968275689263628,1,-1
39,4,82.24431818181819,67,23,1,"[0, 100, 0]","[13.243019404352625, 29.416763886119313, 57.34021670952805]","[6.621509702176312, 64.70838194305966, 28.670108354764025]",-2.57142857,1.0,0.13243019404352624,1,-1
42,1,0,0,1,-1,"[0, 0, 0]","[27.983977481264414, 32.0886133979591, 39.92740912077647]","[0, 0, 0]",1.62857143,1.0,0.27983977481264416,1,-1
58,1,0,0,1,-1,"[0, 0, 0]","[41.04217897364633, 42.70691467992335, 16.250906346430316]","[0, 0, 0]",0.85714286,1.0,0.4104217897364633,1,-1
73,3,25,4.125,2,0,"[100, 0, 0]","[25.929336827289934, 32.014075411222656, 42.056587761487414]","[62.964668413644965, 16.007037705611328, 21.028293880743707]",0.17142857,1.0,0.25929336827289934,1,1
88,4,54.166666666666664,162.5,4,0,"[100, 0, 0]","[28.281585536058312, 23.89881744574057, 47.81959701820113]","[64.14079276802916, 11.949408722870285, 23.909798509100565]",-1.54285714,1.0,0.2828158553605831,1,-1
99,3,100,1724.375,31,2,"[0, 0, 100]","[11.156708136975045, 17.5108309559356, 71.33246090708936]","[5.578354068487522, 8.7554154779678, 85.66623045354467]",-2.31428571,1.0,0.11156708136975045,1,6
161,4,53.125,67,4,1,"[100, 0, 0]","[27.298087139310773, 31.9406090919339, 40.76130376875532]","[63.64904356965539, 15.970304545966954, 20.380651884377656]",-2.57142857,1.0,0.2729808713931077,1,-1
170,4,10.0,10.0,2,0,"[100, 0, 0]","[43.83814133470747, 30.91500816074861, 25.246850504543914]","[71.91907066735374, 15.457504080374305, 12.623425252271957]",-1.11428571,1.0,0.4383814133470747,1,-1
172,1,0,0,1,-1,"[0, 0, 0]","[15.949468638822676, 28.108871714489936, 55.94165964668739]","[0, 0, 0]",-0.68571429,1.0,0.15949468638822675,1,-1
184,1,0,0,1,-1,"[0, 0, 0]","[31.136876360214437, 40.6204929810917, 28.24263065869387]","[0, 0, 0]",-0.68571429,1.0,0.3113687636021444,1,-1
200,1,0,0,1,-1,"[0, 0, 0]","[40.98290113348722, 31.042024332306323, 27.975074534206463]","[0, 0, 0]",2.22857143,1.0,0.40982901133487215,1,-1
206,1,0,0,1,-1,"[0, 0, 0]","[30.04280593767915, 40.80003308572175, 29.157160976599084]","[0, 0, 0]",2.74285714,1.0,0.3004280593767915,1,-1
11,3,100,500,6,2,"[0, 0, 100]","[8.903038022882745, 13.197269897430797, 77.89969207968645]","[4.4515190114413725, 6.598634948715398, 88.94984603984322]",-2.65714286,1.0,0.08903038022882745,1,4
25,4,100.0,300,4,2,"[0, 0, 100]","[35.075965300497415, 24.112174643367347, 40.811860056135245]","[17.537982650248708, 12.056087321683671, 70.40593002806762]",-2.65714286,1.0,0.35075965300497414,1,-1
57,1,0,0,1,-1,"[0, 0, 0]","[30.88279661394954, 37.890551860272204, 31.226651525778248]","[0, 0, 0]",0.77142857,1.0,0.3088279661394954,1,-1
63,1,0,0,1,-1,"[0, 0, 0]","[22.03591191303874, 28.850621196558873, 49.11346689040239]","[0, 0, 0]",-0.77142857,1.0,0.2203591191303874,1,-1
72,4,17.6875,35.375,3,0,"[100, 0, 0]","[32.05812379740092, 29.937849691402246, 38.00402651119684]","[66.02906189870046, 14.968924845701123, 19.002013255598417]",0.08571429,1.0,0.32058123797400917,1,-1
80,4,10.833333333333334,32.5,4,0,"[100, 0, 0]","[27.361972562325143, 27.821191040056124, 44.81683639761874]","[63.680986281162575, 13.910595520028062, 22.408418198809365]",-1.2,1.0,0.27361972562325143,1,-1
86,4,9.375,18.75,3,0,"[100, 0, 0]","[25.023296905041708, 28.872604566517502, 46.1040985284408]","[62.51164845252085, 14.436302283258751, 23.0520492642204]",-1.62857143,1.0,0.2502329690504171,1,-1
183,1,0,0,1,-1,"[0, 0, 0]","[21.78020233819323, 28.04282426600982, 50.17697339579694]","[0, 0, 0]",-0.77142857,1.0,0.2178020233819323,1,-1
193,1,0,0,1,-1,"[0, 0, 0]","[32.085218508153304, 38.90158087631539, 29.013200615531293]","[0, 0, 0]",1.54285714,1.0,0.320852185081533,1,-1
199,1,0,0,1,-1,"[0, 0, 0]","[29.760025348904094, 39.108211983283674, 31.131762667812218]","[0, 0, 0]",2.14285714,1.0,0.29760025348904096,1,-1
205,1,0,0,1,-1,"[0, 0, 0]","[31.86001241058002, 39.20640133164524, 28.933586257774742]","[0, 0, 0]",2.65714286,1.0,0.3186001241058002,1,-1
8,4,77.94117647058823,100,18,2,"[0, 100, 0]","[9.150649230195954, 10.986965715872769, 79.86238505393128]","[4.575324615097977, 55.493482857936385, 39.931192526965646]",-2.74285714,1.0,0.09150649230195955,1,-1
9,1,0,100,1,2,"[0, 0, 0]","[16.989292114207135, 27.678701596697664, 55.332006289095204]","[0, 0, 0]",-2.74285714,1.0,0.16989292114207136,1,-1
36,3,100,334.375,15,2,"[0, 0, 100]","[22.115421451507565, 22.100778630192597, 55.783799918299835]","[11.057710725753786, 11.050389315096298, 77.89189995914992]",-2.14285714,1.0,0.22115421451507566,1,7
41,1,0,0,1,-1,"[0, 0, 0]","[23.959783058100335, 35.38583959396283, 40.65437734793683]","[0, 0, 0]",1.45714286,1.0,0.23959783058100334,1,-1
55,1,0,0,1,-1,"[0, 0, 0]","[28.971832070714736, 36.08932516661946, 34.938842762665814]","[0, 0, 0]",0.68571429,1.0,0.28971832070714737,1,-1
62,1,0,0,1,-1,"[0, 0, 0]","[26.139301752816475, 24.025822576265014, 49.83487567091851]","[0, 0, 0]",-0.85714286,1.0,0.26139301752816474,1,-1
71,4,21.703125,86.8125,5,0,"[100, 0, 0]","[38.23314808480923, 28.03540434911079, 33.731447566079986]","[69.11657404240461, 14.017702174555396, 16.865723783039993]",0.0,1.0,0.3823314808480923,1,-1
79,4,12.5,12.5,2,0,"[100, 0, 0]","[23.741313259649672, 37.902427433852935, 38.35625930649741]","[61.870656629824836, 18.951213716926464, 19.1781296532487]",-1.71428571,1.0,0.2374131325964967,1,-1
81,3,40,0,1,0,"[100, 0, 0]","[12.952356721413006, 18.531169259754257, 68.51647401883272]","[56.476178360706506, 9.265584629877129, 34.25823700941637]",-1.28571429,1.0,0.12952356721413005,1,2
83,4,18.75,37.5,3,0,"[100, 0, 0]","[23.847997084057802, 34.252930439455575, 41.89907247648662]","[61.923998542028905, 17.126465219727788, 20.94953623824331]",-1.71428571,1.0,0.238479970840578,1,-1
182,1,0,0,1,-1,"[0, 0, 0]","[24.901329196271547, 25.234964317581753, 49.8637064861467]","[0, 0, 0]",-0.85714286,1.0,0.24901329196271546,1,-1
198,1,0,0,1,-1,"[0, 0, 0]","[44.09724337449711, 30.843919813252192, 25.0588368122507]","[0, 0, 0]",2.05714286,1.0,0.44097243374497114,1,-1
204,1,0,0,1,-1,"[0, 0, 0]","[26.051240826996825, 32.32737120338484, 41.62138796961833]","[0, 0, 0]",2.57142857,1.0,0.26051240826996824,1,-1
6,3,75,67,2,1,"[0, 100, 0]","[0.7049633903813504, 5.156842935572677, 94.13819367404597]","[0.3524816951906751, 52.57842146778634, 47.06909683702298]",-2.82857143,1.0,0.007049633903813504,1,5
7,1,0,100,1,2,"[0, 0, 0]","[17.168779757610668, 23.976682488225848, 58.85453775416348]","[0, 0, 0]",-2.82857143,1.0,0.1716877975761067,1,-1
10,4,30.22265625,120.890625,5,0,"[100, 0, 0]","[40.06576620201362, 22.102403698104236, 37.83183009988213]","[70.0328831010068, 11.051201849052118, 18.915915049941066]",-0.08571429,1.0,0.4006576620201362,1,-1
35,4,100.0,100,2,2,"[0, 0, 100]","[21.516076184594045, 25.215924257486282, 53.26799955791968]","[10.75803809229702, 12.60796212874314, 76.63399977895983]",-2.82857143,1.0,0.21516076184594046,1,-1
37,4,100.0,500,6,2,"[0, 0, 100]","[7.040216174070246, 18.482452419431223, 74.47733140649852]","[3.520108087035124, 9.241226209715613, 87.23866570324927]",-2.82857143,1.0,0.07040216174070246,1,-1
54,1,0,0,1,-1,"[0, 0, 0]","[31.086060418585692, 33.94807774756433, 34.965861833849985]","[0, 0, 0]",0.6,1.0,0.3108606041858569,1,-1
61,1,0,0,1,-1,"[0, 0, 0]","[18.996077095448978, 24.960590414066267, 56.043332490484765]","[0, 0, 0]",-0.94285714,1.0,0.1899607709544898,1,-1
78,4,33.333333333333336,100.0,4,0,"[100, 0, 0]","[25.053779026695842, 33.65168078321619, 41.29454019008797]","[62.526889513347925, 16.82584039160809, 20.647270095043986]",-1.8,1.0,0.25053779026695844,1,-1
82,3,50,0,1,0,"[100, 0, 0]","[20.69296693085031, 38.15476699810645, 41.15226607104323]","[60.34648346542515, 19.077383499053227, 20.576133035521615]",-1.8,1.0,0.2069296693085031,1,8
181,1,0,0,1,-1,"[0, 0, 0]","[8.980677816377385, 26.18675519843436, 64.83256698518825]","[0, 0, 0]",-0.94285714,1.0,0.08980677816377386,1,-1
192,1,0,0,1,-1,"[0, 0, 0]","[34.21562922798248, 33.990435973490655, 31.793934798526863]","[0, 0, 0]",1.37142857,1.0,0.3421562922798248,1,-1
197,1,0,0,1,-1,"[0, 0, 0]","[30.400141048245366, 37.773714464779566, 31.82614448697506]","[0, 0, 0]",1.97142857,1.0,0.30400141048245366,1,-1
203,1,0,0,1,-1,"[0, 0, 0]","[20.085016690544162, 36.08528213481104, 43.8297011746448]","[0, 0, 0]",2.48571429,1.0,0.2008501669054416,1,-1
12,1,0,33,1,0,"[0, 0, 0]","[12.93503852778202, 21.902185091266592, 65.1627763809514]","[0, 0, 0]",-2.91428571,1.0,0.1293503852778202,1,-1
19,1,0,0,1,-1,"[0, 0, 0]","[21.107905924656066, 35.08441168940817, 43.807682385935756]","[0, 0, 0]",0.51428571,1.0,0.21107905924656067,1,-1
23,1,0,0,1,-1,"[0, 0, 0]","[20.930066552425952, 31.2333912696405, 47.83654217793355]","[0, 0, 0]",-1.02857143,1.0,0.20930066552425952,1,-1
24,3,50,187.5,4,0,"[100, 0, 0]","[24.94874995264681, 29.846405336900194, 45.20484471045299]","[62.4743749763234, 14.923202668450097, 22.602422355226494]",-1.88571429,1.0,0.2494874995264681,1,10
26,4,98.95833333333333,593.75,7,2,"[0, 0, 100]","[27.191370448660162, 24.74495250003782, 48.063677051302015]","[13.595685224330085, 12.372476250018911, 74.03183852565101]",-2.91428571,1.0,0.2719137044866016,1,-1
53,1,0,0,1,-1,"[0, 0, 0]","[33.890502108099376, 33.93961564252333, 32.169882249377295]","[0, 0, 0]",0.51428571,1.0,0.33890502108099374,1,-1
94,4,62.5,67,2,1,"[100, 0, 0]","[29.787116206634888, 44.21413956881368, 25.99874422455143]","[64.89355810331745, 22.10706978440684, 12.999372112275712]",-2.91428571,1.0,0.2978711620663489,1,-1
186,3,33,0,1,0,"[100, 0, 0]","[100.0, 0.0, 0.0]","[100.0, 0.0, 0.0]",-0.17142857,1.0,1.0,1,0
191,1,0,0,1,-1,"[0, 0, 0]","[23.08249466380871, 38.78816114580818, 38.12934419038311]","[0, 0, 0]",1.28571429,1.0,0.2308249466380871,1,-1
196,1,0,0,1,-1,"[0, 0, 0]","[34.96419936263601, 34.03784150447749, 30.997959132886503]","[0, 0, 0]",1.88571429,1.0,0.3496419936263601,1,-1
202,1,0,0,1,-1,"[0, 0, 0]","[34.993008087367244, 29.737983672085928, 35.269008240546825]","[0, 0, 0]",2.4,1.0,0.34993008087367244,1,-1
2,4,93.41517857142857,653.90625,8,2,"[0, 0, 100]","[28.098704338669478, 31.02540415297873, 40.8758915083518]","[14.049352169334739, 15.512702076489369, 70.4379457541759]",-1.97142857,1.0,0.2809870433866948,1,-1
13,4,41.25,123.75,4,0,"[100, 0, 0]","[31.936351723006556, 35.18086660491716, 32.88278167207628]","[65.96817586150328, 17.590433302458585, 16.441390836038142]",-2.31428571,1.0,0.31936351723006556,1,-1
14,4,70.63802083333333,423.828125,7,1,"[0, 100, 0]","[29.90398909190147, 33.101349790453625, 36.99466111764491]","[14.95199454595073, 66.55067489522682, 18.49733055882245]",-2.14285714,1.0,0.2990398909190147,1,-1
17,1,0,0,1,-1,"[0, 0, 0]","[30.08611737763224, 35.779807936785794, 34.134074685581965]","[0, 0, 0]",-2.22857143,1.0,0.30086117377632243,1,-1
20,4,51.5625,103.125,3,0,"[100, 0, 0]","[29.991398289612135, 34.014587633056045, 35.994014077331826]","[64.99569914480607, 17.007293816528023, 17.997007038665913]",-2.14285714,1.0,0.29991398289612137,1,-1
40,1,0,0,1,-1,"[0, 0, 0]","[30.06661315120859, 35.91929460762597, 34.014092241165436]","[0, 0, 0]",-2.4,1.0,0.3006661315120859,1,-1
51,1,0,0,1,-1,"[0, 0, 0]","[33.00986027776566, 36.85920458228735, 30.130935139946992]","[0, 0, 0]",-2.48571429,1.0,0.3300986027776566,1,-1
52,1,0,0,1,-1,"[0, 0, 0]","[30.027604703466398, 37.899041810233925, 32.07335348629968]","[0, 0, 0]",-2.31428571,1.0,0.300276047034664,1,-1
1,4,81.57552083333333,489.453125,7,1,"[0, 100, 0]","[29.873113219948987, 34.81906810136991, 35.30781867868109]","[14.936556609974497, 67.40953405068495, 17.653909339340544]",-3.0,1.0,0.2987311321994899,1,-1
